CustomerID,Recency,Monetary,Frequency,RecencyQuartile,MonetaryQuartile,FrequencyQuartile,RMFSegment,RMFScore,Cluster,Segments,ClusterSegments
12857,211,1106.4,46,1,4,3,143,8,3,at_Risk,Gold
12863,52,521.2,5,3,3,1,331,7,0,need_attention,Bronze
12864,138,147.12,3,2,1,1,211,4,0,hibernating,Bronze
12865,26,1568.23,95,4,4,4,444,12,3,loyal_customers,Gold
12866,283,559.12,26,1,3,2,132,6,0,at_Risk,Bronze
12867,26,4036.82,538,4,5,5,455,14,1,loyal_customers,Platinum
12868,186,1607.0600000000002,107,1,4,4,144,9,3,at_Risk,Gold
12871,84,380.64,11,2,2,1,221,5,0,hibernating,Bronze
12872,327,599.97,66,1,3,4,134,8,3,at_Risk,Gold
12873,282,374.0,4,1,2,1,121,4,0,hibernating,Bronze
12875,143,343.2300000000001,2,2,2,1,221,5,0,hibernating,Bronze
12876,58,2218.02,85,3,5,4,354,12,3,loyal_customers,Gold
12877,4,1535.77,154,5,4,5,545,14,1,champions,Platinum
12878,236,854.99,47,1,3,3,133,7,3,at_Risk,Gold
12879,45,573.22,10,3,3,1,331,7,0,need_attention,Bronze
12881,276,298.0,7,1,2,1,121,4,0,hibernating,Bronze
12882,9,1463.04,13,5,4,1,541,10,2,champions,Silver
12883,25,703.47,42,4,3,3,433,10,2,potential_loyalists,Silver
12884,88,309.05,7,2,2,1,221,5,0,hibernating,Bronze
12885,63,1175.22,71,3,4,4,344,11,3,loyal_customers,Gold
12886,68,1378.4,82,3,4,4,344,11,3,loyal_customers,Gold
12888,214,354.12,5,1,2,1,121,4,0,hibernating,Bronze
12890,24,380.46999999999997,82,4,2,4,424,10,2,potential_loyalists,Silver
12891,186,331.0,3,1,2,1,121,4,0,hibernating,Bronze
12893,31,188.14,34,4,1,3,413,8,2,promising,Silver
12895,42,372.8,22,3,2,2,322,7,2,about_to_sleep,Silver
12897,205,216.5,4,1,1,1,111,3,0,hibernating,Bronze
12901,9,17654.54,116,5,5,4,554,14,1,champions,Platinum
12902,265,138.68,10,1,1,1,111,3,0,hibernating,Bronze
12904,18,509.58,72,4,3,4,434,11,2,potential_loyalists,Silver
12906,12,2919.81,63,5,5,4,554,14,1,champions,Platinum
12908,176,750.0,2,2,3,1,231,6,0,at_Risk,Bronze
12909,40,2178.67,91,3,5,4,354,12,3,loyal_customers,Gold
12910,23,3075.04,75,4,5,4,454,13,1,loyal_customers,Platinum
12912,3,1662.3,24,5,4,2,542,11,2,champions,Silver
12913,5,2483.63,50,5,5,3,553,13,1,champions,Platinum
12915,149,363.65,22,2,2,2,222,6,0,hibernating,Bronze
12916,139,3006.15,107,2,5,4,254,11,3,at_Risk,Gold
12917,128,594.0,2,2,3,1,231,6,0,at_Risk,Bronze
12919,8,1335.19,50,5,4,3,543,12,2,champions,Silver
12920,17,164.23,28,4,1,2,412,7,2,promising,Silver
12921,9,16587.09,720,5,5,5,555,15,1,champions,Platinum
12922,161,405.38,28,2,2,2,222,6,0,hibernating,Bronze
12923,64,176.97,29,3,1,2,312,6,0,about_to_sleep,Bronze
12924,88,933.7,30,2,3,3,233,8,3,at_Risk,Gold
12925,5,694.05,45,5,3,3,533,11,2,potential_loyalists,Silver
12928,35,2062.7000000000003,84,3,5,4,354,12,3,loyal_customers,Gold
12929,312,117.85,8,1,1,1,111,3,0,hibernating,Bronze
12930,78,415.8,25,2,2,2,222,6,0,hibernating,Bronze
12931,22,42055.96,82,4,5,4,454,13,1,loyal_customers,Platinum
12933,24,607.53,106,4,3,4,434,11,3,potential_loyalists,Gold
12935,2,2160.7,129,5,5,5,555,15,1,champions,Platinum
12936,17,1063.9,62,4,4,4,444,12,2,loyal_customers,Silver
12937,15,1504.27,120,4,4,4,444,12,1,loyal_customers,Platinum
12938,26,114.14,9,4,1,1,411,6,0,promising,Bronze
12939,64,11581.8,47,3,5,3,353,11,3,loyal_customers,Gold
12940,55,913.54,99,3,3,4,334,10,3,need_attention,Gold
12942,131,683.9,75,2,3,4,234,9,3,at_Risk,Gold
12944,36,604.51,30,3,3,3,333,9,2,need_attention,Silver
12945,288,462.95,23,1,2,2,122,5,0,hibernating,Bronze
12947,144,1603.99,97,2,4,4,244,10,3,at_Risk,Gold
12948,16,2064.95,116,4,5,4,454,13,1,loyal_customers,Platinum
12949,31,4167.22,215,4,5,5,455,14,1,loyal_customers,Platinum
12950,2,1843.0,23,5,4,2,542,11,2,champions,Silver
12951,9,1064.07,63,5,4,4,544,13,2,champions,Silver
12952,6,1387.79,79,5,4,4,544,13,1,champions,Platinum
12953,10,329.85,17,5,2,2,522,9,2,potential_loyalists,Silver
12955,1,4757.16,180,5,5,5,555,15,1,champions,Platinum
12956,306,108.07,19,1,1,2,112,4,0,hibernating,Bronze
12957,10,4017.54,238,5,5,5,555,15,1,champions,Platinum
12962,7,266.39,16,5,2,2,522,9,2,potential_loyalists,Silver
12963,8,1856.63,95,5,4,4,544,13,1,champions,Platinum
12965,89,771.91,109,2,3,4,234,9,3,at_Risk,Gold
12966,10,160.18,10,5,1,1,511,7,2,new_customers,Silver
12967,358,1660.9,19,1,4,2,142,7,3,at_Risk,Gold
12968,112,135.95,5,2,1,1,211,4,0,hibernating,Bronze
12970,7,452.24,151,5,2,5,525,12,2,potential_loyalists,Silver
12971,4,11189.91,305,5,5,5,555,15,1,champions,Platinum
12974,198,144.8,8,1,1,1,111,3,0,hibernating,Bronze
12976,212,738.6,22,1,3,2,132,6,0,at_Risk,Bronze
12977,156,39.239999999999995,9,2,1,1,211,4,0,hibernating,Bronze
12980,158,7374.900000000001,20,2,5,2,252,9,3,at_Risk,Gold
12981,30,372.21999999999997,20,4,2,2,422,8,2,potential_loyalists,Silver
12982,243,390.54,28,1,2,2,122,5,0,hibernating,Bronze
12984,19,97.5,4,4,1,1,411,6,0,promising,Bronze
12985,1,1239.38,76,5,4,4,544,13,1,champions,Platinum
12987,74,558.7,28,2,3,2,232,7,3,at_Risk,Gold
12988,292,535.32,92,1,3,4,134,8,3,at_Risk,Gold
12989,3,6924.110000000001,64,5,5,4,554,14,1,champions,Platinum
12990,31,409.5,13,4,2,1,421,7,2,potential_loyalists,Silver
12991,23,503.76,31,4,3,3,433,10,2,potential_loyalists,Silver
12993,23,414.76,27,4,2,2,422,8,2,potential_loyalists,Silver
12994,4,974.4200000000001,61,5,4,4,544,13,2,champions,Silver
12995,85,211.32,3,2,1,1,211,4,0,hibernating,Bronze
12997,22,1226.89,59,4,4,4,444,12,3,loyal_customers,Gold
12999,196,455.88,28,1,2,2,122,5,0,hibernating,Bronze
13000,107,534.85,31,2,3,3,233,8,3,at_Risk,Gold
13001,4,9818.82,339,5,5,5,555,15,1,champions,Platinum
13002,318,120.94999999999999,7,1,1,1,111,3,0,hibernating,Bronze
13003,106,149.05,6,2,1,1,211,4,0,hibernating,Bronze
13004,12,5655.91,404,5,5,5,555,15,1,champions,Platinum
13005,174,513.7,26,2,3,2,232,7,0,at_Risk,Bronze
13006,56,81.57,4,3,1,1,311,5,0,about_to_sleep,Bronze
13008,323,229.46999999999997,14,1,1,1,111,3,0,hibernating,Bronze
13011,372,50.550000000000004,3,1,1,1,111,3,0,hibernating,Bronze
13012,9,1661.8400000000001,89,5,4,4,544,13,1,champions,Platinum
13013,1,4810.9400000000005,219,5,5,5,555,15,1,champions,Platinum
13014,11,3466.2799999999997,109,5,5,4,554,14,1,champions,Platinum
13015,53,3346.28,176,3,5,5,355,13,3,loyal_customers,Gold
13016,73,789.89,47,2,3,3,233,8,3,at_Risk,Gold
13017,7,204.0,1,5,1,1,511,7,2,new_customers,Silver
13018,16,7277.7,458,4,5,5,455,14,1,loyal_customers,Platinum
13021,4,2616.38,131,5,5,5,555,15,1,champions,Platinum
13023,64,689.9,40,3,3,3,333,9,3,need_attention,Gold
13026,1,975.36,40,5,4,3,543,12,2,champions,Silver
13027,114,6912.0,26,2,5,2,252,9,3,at_Risk,Gold
13028,23,661.3199999999999,45,4,3,3,433,10,2,potential_loyalists,Silver
13029,31,1247.5,10,4,4,1,441,9,2,loyal_customers,Silver
13030,11,799.48,99,5,3,4,534,12,2,potential_loyalists,Silver
13032,52,1010.18,71,3,4,4,344,11,3,loyal_customers,Gold
13033,357,190.55,11,1,1,1,111,3,0,hibernating,Bronze
13034,55,642.77,37,3,3,3,333,9,3,need_attention,Gold
13035,74,921.88,27,2,3,2,232,7,3,at_Risk,Gold
13037,138,881.07,48,2,3,3,233,8,3,at_Risk,Gold
13038,80,908.46,28,2,3,2,232,7,3,at_Risk,Gold
13040,9,676.99,43,5,3,3,533,11,2,potential_loyalists,Silver
13043,273,516.42,13,1,3,1,131,5,0,at_Risk,Bronze
13044,291,560.47,33,1,3,3,133,7,0,at_Risk,Bronze
13045,99,305.28000000000003,18,2,2,2,222,6,0,hibernating,Bronze
13046,31,629.31,35,4,3,3,433,10,2,potential_loyalists,Silver
13047,32,3237.54,172,4,5,5,455,14,1,loyal_customers,Platinum
13048,14,1835.91,136,5,4,5,545,14,1,champions,Platinum
13049,64,656.6800000000001,14,3,3,1,331,7,0,need_attention,Bronze
13050,15,5836.86,403,4,5,5,455,14,1,loyal_customers,Platinum
13052,212,348.15000000000003,18,1,2,2,122,5,0,hibernating,Bronze
13055,78,1214.41,76,2,4,4,244,10,3,at_Risk,Gold
13058,25,271.40000000000003,8,4,2,1,421,7,2,potential_loyalists,Silver
13059,250,183.4,8,1,1,1,111,3,0,hibernating,Bronze
13060,254,307.53,15,1,2,2,122,5,0,hibernating,Bronze
13061,72,248.61,10,3,1,1,311,5,0,about_to_sleep,Bronze
13062,191,346.98,11,1,2,1,121,4,0,hibernating,Bronze
13064,13,1119.49,69,5,4,4,544,13,2,champions,Silver
13065,373,205.86,14,1,1,2,112,4,0,hibernating,Bronze
13066,24,470.8,48,4,2,3,423,9,2,potential_loyalists,Silver
13067,82,115.46000000000001,15,2,1,2,212,5,0,hibernating,Bronze
13068,10,344.0,2,5,2,1,521,8,2,potential_loyalists,Silver
13069,1,4436.12,425,5,5,5,555,15,1,champions,Platinum
13070,192,228.8,9,1,1,1,111,3,0,hibernating,Bronze
13072,267,177.15,7,1,1,1,111,3,0,hibernating,Bronze
13075,130,919.61,22,2,3,2,232,7,3,at_Risk,Gold
13077,1,729.27,112,5,3,4,534,12,1,potential_loyalists,Platinum
13078,3,12627.94,358,5,5,5,555,15,1,champions,Platinum
13079,4,220.10000000000002,6,5,1,1,511,7,2,new_customers,Silver
13080,179,58.08,6,2,1,1,211,4,0,hibernating,Bronze
13081,12,28337.38,1024,5,5,5,555,15,1,champions,Platinum
13082,126,3613.63,73,2,5,4,254,11,3,at_Risk,Gold
13083,4,303.75,18,5,2,2,522,9,2,potential_loyalists,Silver
13085,158,416.08000000000004,22,2,2,2,222,6,0,hibernating,Bronze
13089,3,58825.83,1818,5,5,5,555,15,1,champions,Platinum
13090,9,8910.82,155,5,5,5,555,15,1,champions,Platinum
13091,28,345.82,21,4,2,2,422,8,2,potential_loyalists,Silver
13092,71,477.83,25,3,2,2,322,7,0,about_to_sleep,Bronze
13093,276,7832.47,159,1,5,5,155,11,3,at_Risk,Gold
13094,21,1927.3200000000002,24,4,4,2,442,10,2,loyal_customers,Silver
13095,71,74.39999999999999,6,3,1,1,311,5,0,about_to_sleep,Bronze
13097,33,6010.42,423,4,5,5,455,14,1,loyal_customers,Platinum
13098,1,28882.44,572,5,5,5,555,15,1,champions,Platinum
13099,99,207.35999999999999,1,2,1,1,211,4,0,hibernating,Bronze
13101,234,101.19,8,1,1,1,111,3,0,hibernating,Bronze
13102,1,6424.09,304,5,5,5,555,15,1,champions,Platinum
13103,40,243.94,8,3,1,1,311,5,0,about_to_sleep,Bronze
13104,3,1098.48,20,5,4,2,542,11,2,champions,Silver
13106,133,76.5,1,2,1,1,211,4,0,hibernating,Bronze
13107,44,1531.6200000000001,58,3,4,3,343,10,3,loyal_customers,Gold
13108,373,350.06,10,1,2,1,121,4,0,hibernating,Bronze
13109,60,786.54,47,3,3,3,333,9,3,need_attention,Gold
13110,31,1488.67,145,4,4,5,445,13,3,loyal_customers,Gold
13113,1,12245.960000000001,200,5,5,5,555,15,1,champions,Platinum
13115,12,2294.78,120,5,5,4,554,14,1,champions,Platinum
13116,138,501.14,30,2,3,3,233,8,3,at_Risk,Gold
13117,22,984.91,76,4,4,4,444,12,3,loyal_customers,Gold
13118,20,1197.81,79,4,4,4,444,12,3,loyal_customers,Gold
13120,239,30.599999999999998,1,1,1,1,111,3,0,hibernating,Bronze
13121,269,283.73,50,1,2,3,123,6,0,hibernating,Bronze
13122,94,922.39,55,2,3,3,233,8,3,at_Risk,Gold
13124,90,3866.33,235,2,5,5,255,12,3,at_Risk,Gold
13126,5,2099.64,140,5,5,5,555,15,1,champions,Platinum
13127,78,259.17,15,2,2,2,222,6,0,hibernating,Bronze
13130,94,64.0,2,2,1,1,211,4,0,hibernating,Bronze
13131,23,1073.3,44,4,4,3,443,11,2,loyal_customers,Silver
13132,262,77.3,3,1,1,1,111,3,0,hibernating,Bronze
13133,274,109.8,7,1,1,1,111,3,0,hibernating,Bronze
13134,86,1793.58,98,2,4,4,244,10,3,at_Risk,Gold
13135,197,3096.0,1,1,5,1,151,7,0,at_Risk,Bronze
13136,56,2607.61,127,3,5,5,355,13,3,loyal_customers,Gold
13137,11,3650.41,704,5,5,5,555,15,1,champions,Platinum
13138,22,962.39,63,4,4,4,444,12,3,loyal_customers,Gold
13139,16,5064.94,170,4,5,5,455,14,1,loyal_customers,Platinum
13140,108,423.72,46,2,2,3,223,7,3,hibernating,Gold
13141,85,2388.75,135,2,5,5,255,12,3,at_Risk,Gold
13142,19,307.09,23,4,2,2,422,8,2,potential_loyalists,Silver
13144,333,110.95,3,1,1,1,111,3,0,hibernating,Bronze
13145,40,618.52,6,3,3,1,331,7,0,need_attention,Bronze
13146,26,228.91,17,4,1,2,412,7,2,promising,Silver
13147,10,712.8000000000001,4,5,3,1,531,9,2,potential_loyalists,Silver
13148,29,3707.12,319,4,5,5,455,14,1,loyal_customers,Platinum
13149,14,1676.06,86,5,4,4,544,13,1,champions,Platinum
13151,296,1257.8700000000001,74,1,4,4,144,9,3,at_Risk,Gold
13153,6,486.22,15,5,2,2,522,9,2,potential_loyalists,Silver
13155,33,971.76,85,4,4,4,444,12,3,loyal_customers,Gold
13157,49,1741.22,87,3,4,4,344,11,3,loyal_customers,Gold
13158,95,1201.06,79,2,4,4,244,10,3,at_Risk,Gold
13159,9,1437.85,121,5,4,4,544,13,1,champions,Platinum
13160,22,91.8,4,4,1,1,411,6,0,promising,Bronze
13161,313,112.75,8,1,1,1,111,3,0,hibernating,Bronze
13162,122,1688.29,79,2,4,4,244,10,3,at_Risk,Gold
13165,46,1021.48,42,3,4,3,343,10,3,loyal_customers,Gold
13166,283,417.2,41,1,2,3,123,6,0,hibernating,Bronze
13167,19,791.33,65,4,3,4,434,11,2,potential_loyalists,Silver
13168,36,1319.19,131,3,4,5,345,12,3,loyal_customers,Gold
13169,64,712.88,13,3,3,1,331,7,0,need_attention,Bronze
13170,27,116.00999999999999,32,4,1,3,413,8,2,promising,Silver
13171,22,468.41,46,4,2,3,423,9,2,potential_loyalists,Silver
13173,4,353.65,43,5,2,3,523,10,2,potential_loyalists,Silver
13174,16,2817.03,314,4,5,5,455,14,1,loyal_customers,Platinum
13176,46,492.84,72,3,3,4,334,10,3,need_attention,Gold
13177,65,282.45,17,3,2,2,322,7,0,about_to_sleep,Bronze
13178,26,5725.47,265,4,5,5,455,14,1,loyal_customers,Platinum
13182,45,121.18,11,3,1,1,311,5,0,about_to_sleep,Bronze
13183,8,3957.78,94,5,5,4,554,14,1,champions,Platinum
13184,15,1701.29,181,4,4,5,445,13,1,loyal_customers,Platinum
13185,268,71.4,1,1,1,1,111,3,0,hibernating,Bronze
13186,40,1575.89,79,3,4,4,344,11,3,loyal_customers,Gold
13187,337,236.02,37,1,1,3,113,5,0,hibernating,Bronze
13188,11,114.60000000000001,2,5,1,1,511,7,0,new_customers,Bronze
13189,19,260.68,29,4,2,2,422,8,2,potential_loyalists,Silver
13192,95,911.94,63,2,3,4,234,9,3,at_Risk,Gold
13193,61,117.88,29,3,1,2,312,6,0,about_to_sleep,Bronze
13194,136,60.7,3,2,1,1,211,4,0,hibernating,Bronze
13196,11,1797.78,110,5,4,4,544,13,1,champions,Platinum
13198,10,3401.2400000000002,226,5,5,5,555,15,1,champions,Platinum
13199,4,9817.12,119,5,5,4,554,14,1,champions,Platinum
13200,19,870.09,46,4,3,3,433,10,2,potential_loyalists,Silver
13203,10,869.46,57,5,3,3,533,11,2,potential_loyalists,Silver
13207,15,250.26000000000002,8,4,2,1,421,7,2,potential_loyalists,Silver
13208,59,1223.9,149,3,4,5,345,12,3,loyal_customers,Gold
13209,30,5891.61,321,4,5,5,455,14,1,loyal_customers,Platinum
13210,94,353.48,22,2,2,2,222,6,0,hibernating,Bronze
13211,10,1197.42,56,5,4,3,543,12,2,champions,Silver
13212,20,788.08,142,4,3,5,435,12,3,potential_loyalists,Gold
13213,57,1520.58,90,3,4,4,344,11,3,loyal_customers,Gold
13216,268,333.74,5,1,2,1,121,4,0,hibernating,Bronze
13217,122,533.98,4,2,3,1,231,6,0,at_Risk,Bronze
13218,127,62.63999999999999,5,2,1,1,211,4,0,hibernating,Bronze
13220,78,819.2900000000001,21,2,3,2,232,7,3,at_Risk,Gold
13221,240,847.41,66,1,3,4,134,8,3,at_Risk,Gold
13223,200,163.20000000000002,5,1,1,1,111,3,0,hibernating,Bronze
13224,60,2155.95,108,3,5,4,354,12,3,loyal_customers,Gold
13225,3,6463.84,32,5,5,3,553,13,1,champions,Platinum
13226,273,108.21000000000001,16,1,1,2,112,4,0,hibernating,Bronze
13227,202,257.7,9,1,2,1,121,4,0,hibernating,Bronze
13228,81,358.0,2,2,2,1,221,5,0,hibernating,Bronze
13229,226,160.95,10,1,1,1,111,3,0,hibernating,Bronze
13230,4,2806.97,611,5,5,5,555,15,1,champions,Platinum
13232,13,1357.6,207,5,4,5,545,14,1,champions,Platinum
13233,74,605.12,43,2,3,3,233,8,3,at_Risk,Gold
13235,212,1031.07,58,1,4,3,143,8,3,at_Risk,Gold
13236,25,744.85,36,4,3,3,433,10,2,potential_loyalists,Silver
13238,17,700.73,31,4,3,3,433,10,2,potential_loyalists,Silver
13239,262,329.56,21,1,2,2,122,5,0,hibernating,Bronze
13240,96,663.65,67,2,3,4,234,9,3,at_Risk,Gold
13242,112,270.40000000000003,13,2,2,1,221,5,0,hibernating,Bronze
13243,203,600.07,58,1,3,3,133,7,3,at_Risk,Gold
13244,93,121.74000000000001,27,2,1,2,212,5,0,hibernating,Bronze
13245,51,430.5,16,3,2,2,322,7,0,about_to_sleep,Bronze
13246,18,1987.3,141,4,4,5,445,13,1,loyal_customers,Platinum
13247,18,501.12,25,4,3,2,432,9,2,potential_loyalists,Silver
13248,125,465.68,26,2,2,2,222,6,0,hibernating,Bronze
13249,92,711.41,23,2,3,2,232,7,3,at_Risk,Gold
13253,157,1030.4,36,2,4,3,243,9,3,at_Risk,Gold
13255,9,399.51,13,5,2,1,521,8,2,potential_loyalists,Silver
13258,12,698.58,38,5,3,3,533,11,2,potential_loyalists,Silver
13259,62,292.32,87,3,2,4,324,9,3,about_to_sleep,Gold
13260,61,557.62,8,3,3,1,331,7,0,need_attention,Bronze
13261,269,944.1,9,1,4,1,141,6,0,at_Risk,Bronze
13262,263,200.29,11,1,1,1,111,3,0,hibernating,Bronze
13263,1,7454.07,1677,5,5,5,555,15,1,champions,Platinum
13265,53,2107.66,91,3,5,4,354,12,3,loyal_customers,Gold
13266,11,3834.2599999999998,187,5,5,5,555,15,1,champions,Platinum
13267,3,4521.49,211,5,5,5,555,15,1,champions,Platinum
13268,18,3214.69,440,4,5,5,455,14,1,loyal_customers,Platinum
13269,1,5346.2300000000005,316,5,5,5,555,15,1,champions,Platinum
13270,366,590.0,1,1,3,1,131,5,0,at_Risk,Bronze
13271,37,217.38,96,3,1,4,314,8,2,about_to_sleep,Silver
13272,31,276.56,15,4,2,2,422,8,2,potential_loyalists,Silver
13273,113,138.98,16,2,1,2,212,5,0,hibernating,Bronze
13276,64,590.9300000000001,30,3,3,3,333,9,3,need_attention,Gold
13277,16,258.4,8,4,2,1,421,7,2,potential_loyalists,Silver
13278,41,542.73,46,3,3,3,333,9,3,need_attention,Gold
13279,78,137.75,9,2,1,1,211,4,0,hibernating,Bronze
13280,122,814.86,85,2,3,4,234,9,3,at_Risk,Gold
13282,18,1132.14,37,4,4,3,443,11,2,loyal_customers,Silver
13283,60,93.66,7,3,1,1,311,5,0,about_to_sleep,Bronze
13284,331,201.19,13,1,1,1,111,3,0,hibernating,Bronze
13285,23,2709.12,187,4,5,5,455,14,1,loyal_customers,Platinum
13291,156,361.11,42,2,2,3,223,7,0,hibernating,Bronze
13292,39,578.9399999999999,31,3,3,3,333,9,2,need_attention,Silver
13294,190,873.74,54,1,3,3,133,7,3,at_Risk,Gold
13295,360,201.20000000000002,10,1,1,1,111,3,0,hibernating,Bronze
13296,137,87.4,5,2,1,1,211,4,0,hibernating,Bronze
13297,8,2089.85,59,5,5,4,554,14,1,champions,Platinum
13298,1,360.0,2,5,2,1,521,8,2,potential_loyalists,Silver
13299,268,142.5,5,1,1,1,111,3,0,hibernating,Bronze
13300,169,371.89,20,2,2,2,222,6,0,hibernating,Bronze
13301,104,618.09,81,2,3,4,234,9,3,at_Risk,Gold
13302,155,63.75,1,2,1,1,211,4,0,hibernating,Bronze
13304,351,300.42,21,1,2,2,122,5,0,hibernating,Bronze
13305,4,2000.86,81,5,4,4,544,13,1,champions,Platinum
13307,120,15.0,1,2,1,1,211,4,0,hibernating,Bronze
13308,23,1385.51,54,4,4,3,443,11,3,loyal_customers,Gold
13309,7,1456.79,107,5,4,4,544,13,1,champions,Platinum
13310,28,1132.03,72,4,4,4,444,12,3,loyal_customers,Gold
13311,4,598.57,26,5,3,2,532,10,2,potential_loyalists,Silver
13313,22,1555.32,78,4,4,4,444,12,3,loyal_customers,Gold
13314,2,775.94,62,5,3,4,534,12,2,potential_loyalists,Silver
13316,37,5977.7300000000005,87,3,5,4,354,12,1,loyal_customers,Platinum
13317,66,2273.68,124,3,5,5,355,13,3,loyal_customers,Gold
13318,1,640.76,20,5,3,2,532,10,2,potential_loyalists,Silver
13319,5,10845.550000000001,476,5,5,5,555,15,1,champions,Platinum
13320,78,1548.7,106,2,4,4,244,10,3,at_Risk,Gold
13321,72,567.36,11,3,3,1,331,7,0,need_attention,Bronze
13322,17,199.48000000000002,25,4,1,2,412,7,2,promising,Silver
13323,3,787.85,21,5,3,2,532,10,2,potential_loyalists,Silver
13324,36,7121.95,75,3,5,4,354,12,1,loyal_customers,Platinum
13325,82,675.3,12,2,3,1,231,6,0,at_Risk,Bronze
13327,39,3627.77,108,3,5,4,354,12,3,loyal_customers,Gold
13328,316,1308.48,17,1,4,2,142,7,3,at_Risk,Gold
13329,32,789.0,17,4,3,2,432,9,2,potential_loyalists,Silver
13330,93,1140.93,53,2,4,3,243,9,3,at_Risk,Gold
13332,14,350.9,21,5,2,2,522,9,2,potential_loyalists,Silver
13334,82,3536.82,268,2,5,5,255,12,3,at_Risk,Gold
13336,77,795.12,51,2,3,3,233,8,3,at_Risk,Gold
13338,158,487.02,19,2,2,2,222,6,0,hibernating,Bronze
13339,201,860.12,54,1,3,3,133,7,3,at_Risk,Gold
13340,45,10736.48,134,3,5,5,355,13,1,loyal_customers,Platinum
13341,261,775.85,42,1,3,3,133,7,3,at_Risk,Gold
13343,178,353.43,19,2,2,2,222,6,0,hibernating,Bronze
13344,68,2543.72,119,3,5,4,354,12,3,loyal_customers,Gold
13345,288,389.5,20,1,2,2,122,5,0,hibernating,Bronze
13347,70,341.36,8,3,2,1,321,6,0,about_to_sleep,Bronze
13348,64,233.76,14,3,1,2,312,6,0,about_to_sleep,Bronze
13349,11,247.32,16,5,1,2,512,8,2,new_customers,Silver
13350,16,979.12,40,4,4,3,443,11,2,loyal_customers,Silver
13351,66,373.94,16,3,2,2,322,7,0,about_to_sleep,Bronze
13352,60,397.97999999999996,24,3,2,2,322,7,0,about_to_sleep,Bronze
13354,71,743.53,51,3,3,3,333,9,3,need_attention,Gold
13355,122,674.7,32,2,3,3,233,8,3,at_Risk,Gold
13356,80,768.24,42,2,3,3,233,8,3,at_Risk,Gold
13357,257,609.95,90,1,3,4,134,8,3,at_Risk,Gold
13358,269,439.03,29,1,2,2,122,5,0,hibernating,Bronze
13359,64,439.56,23,3,2,2,322,7,0,about_to_sleep,Bronze
13362,9,3090.7400000000002,166,5,5,5,555,15,1,champions,Platinum
13363,18,992.5,60,4,4,4,444,12,2,loyal_customers,Silver
13364,71,134.95999999999998,10,3,1,1,311,5,0,about_to_sleep,Bronze
13365,34,2225.37,128,3,5,5,355,13,3,loyal_customers,Gold
13366,50,56.160000000000004,1,3,1,1,311,5,0,about_to_sleep,Bronze
13368,257,623.4,29,1,3,2,132,6,0,at_Risk,Bronze
13369,366,308.28000000000003,14,1,2,2,122,5,0,hibernating,Bronze
13370,372,754.87,39,1,3,3,133,7,3,at_Risk,Gold
13372,90,378.64,23,2,2,2,222,6,0,hibernating,Bronze
13373,61,3312.25,158,3,5,5,355,13,3,loyal_customers,Gold
13375,89,778.65,37,2,3,3,233,8,3,at_Risk,Gold
13376,99,1019.76,53,2,4,3,243,9,3,at_Risk,Gold
13379,26,572.56,97,4,3,4,434,11,3,potential_loyalists,Gold
13381,32,3639.31,172,4,5,5,455,14,1,loyal_customers,Platinum
13382,281,222.99,15,1,1,2,112,4,0,hibernating,Bronze
13384,31,4151.93,152,4,5,5,455,14,1,loyal_customers,Platinum
13385,330,534.57,35,1,3,3,133,7,0,at_Risk,Bronze
13388,131,677.1,35,2,3,3,233,8,3,at_Risk,Gold
13389,11,797.96,51,5,3,3,533,11,2,potential_loyalists,Silver
13390,75,544.08,13,2,3,1,231,6,0,at_Risk,Bronze
13391,204,59.8,1,1,1,1,111,3,0,hibernating,Bronze
13394,2,2520.02,155,5,5,5,555,15,1,champions,Platinum
13395,185,307.72,21,1,2,2,122,5,0,hibernating,Bronze
13396,29,1360.99,43,4,4,3,443,11,3,loyal_customers,Gold
13397,73,1544.13,38,2,4,3,243,9,3,at_Risk,Gold
13398,192,457.34,26,1,2,2,122,5,0,hibernating,Bronze
13402,127,621.23,39,2,3,3,233,8,3,at_Risk,Gold
13403,18,75.0,3,4,1,1,411,6,0,promising,Bronze
13404,1,252.49,11,5,2,1,521,8,2,potential_loyalists,Silver
13405,74,572.451,27,2,3,2,232,7,3,at_Risk,Gold
13408,2,28117.04,478,5,5,5,555,15,1,champions,Platinum
13410,24,1003.06,28,4,4,2,442,10,2,loyal_customers,Silver
13411,107,213.55,18,2,1,2,212,5,0,hibernating,Bronze
13414,134,1390.5,24,2,4,2,242,8,3,at_Risk,Gold
13416,44,712.5,19,3,3,2,332,8,2,need_attention,Silver
13417,5,640.83,28,5,3,2,532,10,2,potential_loyalists,Silver
13418,12,6127.43,304,5,5,5,555,15,1,champions,Platinum
13419,64,221.06,16,3,1,2,312,6,0,about_to_sleep,Bronze
13420,150,159.85,8,2,1,1,211,4,0,hibernating,Bronze
13421,40,1851.08,104,3,4,4,344,11,3,loyal_customers,Gold
13422,64,2626.3,127,3,5,5,355,13,3,loyal_customers,Gold
13425,108,1624.21,78,2,4,4,244,10,3,at_Risk,Gold
13426,1,3641.32,157,5,5,5,555,15,1,champions,Platinum
13427,19,582.6,29,4,3,2,432,9,2,potential_loyalists,Silver
13428,10,218.47,74,5,1,4,514,10,2,new_customers,Silver
13429,11,1006.8,67,5,4,4,544,13,2,champions,Silver
